url,sourceTitle,new_lrt,discipline,educationalContext,intendedEndUserRole,typicalAgeRangeFrom,typicalAgeRangeTo,language,keyword,Eingetragen am,KldB (4-stellig),Beruf,ESCO
https://www.youtube.com/@Tischlerimkopf,Tischlerimkopf,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Tischler/in,17.03.2025,223,22342,7522.2
https://www.youtube.com/@smusy,smusy.,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung; sekundarstufe_1; sekundarstufe_2,learner; teacher; parent,10,99,de,Berufsausbildung; Berufsorientierung; Berufsvorstellung; Ausbildung; Duale Ausbildung,17.03.2025,,,
https://www.youtube.com/@sissorsimon,teachingSimon,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Friseur/in; Haareschneiden,17.03.2025,8231,82312,5141.1
https://www.youtube.com/@einfachindustrie7663,EinfachIndustrie,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Industriekaufmann/-frau; Industriekaufleute,20.03.2025,7130,71302,
https://www.youtube.com/@DieMerkhilfeWirtschaft,Die Merkhilfe,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung; sekundarstufe_1; sekundarstufe_2,learner; teacher,10,99,de,BWL; VWL; Recht/Rechtswissenschaft,20.03.2025,7130,,
https://www.youtube.com/@weldHAGOJIBI,weld [HAGOJIBI],7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung; erwachsenenbildung; informelles_lernen,learner; teacher,10,99,de,Schweißer/in,20.03.2025,2441; 2442,24422,7212.3
https://www.youtube.com/@StefanPrahst,Stefan Prahst,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung; erwachsenenbildung; informelles_lernen,learner; teacher,10,99,de,Schweißer/in; Rohrschweißer/in,20.03.2025,2441; 2442,24422,7212.3
https://www.youtube.com/@bauwissenkompakt,BAUWISSEN KOMPAKT,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung; erwachsenenbildung; informelles_lernen,learner; teacher,10,99,de,Bauplanung;Bauausführung;Bauwesen,20.03.2025,3210,32102,711;712
https://www.youtube.com/@jobwiki,JobWiki,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung; sekundarstufe_1; sekundarstufe_2,learner; teacher; parent,10,99,de,Berufsausbildung; Berufsorientierung;Studium,27.03.2025,,,
,,,,,,,,,,,,,
Playlists,,,,,,,,,,,,,
https://www.youtube.com/playlist?list=PLwGuRXkH4_uEMUPXjgITt_8a5go-g2PFH,BIBB,ec2682af-08a9-4ab1-a324-9dca5151e99f,040,berufliche_bildung;sekundarstufe_1;sekundarstufe_2,learner; teacher; parent,10,99,de,Berufsausbildung; Berufsorientierung; Ausbildung;Duale Ausbildung,17.03.2025,,,
https://www.youtube.com/playlist?list=PLwGuRXkH4_uHyNgSpKa_OwaeKagvIv-jX,BIBB,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung;sekundarstufe_1;sekundarstufe_2,learner; teacher; parent,10,99,de,Berufsausbildung; Berufsorientierung; Ausbildung;Duale Ausbildung;Handwerk,17.03.2025,223; 321; 8252; 272; 2923; 5131; 25,223; 321; 8252; 272; 2923; 5131; 25,8114.2;3254.1;7511.1;7522.2;4321
https://www.youtube.com/playlist?list=PLwGuRXkH4_uF_8DKClKf-l0sPYjB_AEAx,BIBB,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung;sekundarstufe_1;sekundarstufe_2,learner; teacher; parent,10,99,de,Berufsausbildung; Berufsorientierung; Ausbildung;Duale Ausbildung,17.03.2025,,,
https://www.youtube.com/playlist?list=PLIoco1dO7b0AFKvIwvZ3tgP9Cm24GF-mz,Herr Gerold,7a6e9608-2554-4981-95dc-47ab9ba924de,040;04013,berufliche_bildung,learner; teacher,10,99,de,Kaufvertragsstörungen,17.03.2025,7140;7130;7211,71402;71302;72112,4110;1211.1.2
https://www.youtube.com/playlist?list=PLIoco1dO7b0ATGCKzz43A9pKq21br-xck,Herr Gerold,7a6e9608-2554-4981-95dc-47ab9ba924de,040;04013,berufliche_bildung,learner; teacher,10,99,de,Prokura;Vollmacht,17.03.2025,7140;7130;7211,71402;71302;72112,4110;1211.1.2
https://www.youtube.com/playlist?list=PLIoco1dO7b0BJfThxzJ71_b7pRislTjS8,Herr Gerold,7a6e9608-2554-4981-95dc-47ab9ba924de,040;04013,berufliche_bildung,learner; teacher,10,99,de,,17.03.2025,7140;7130;7211,71402;71302;72112,4110;1211.1.2
https://www.youtube.com/playlist?list=PLIoco1dO7b0D-V5fajOgvOV0qmp4qNAE0,Herr Gerold,7a6e9608-2554-4981-95dc-47ab9ba924de,040;04013,berufliche_bildung,learner; teacher,10,99,de,Steuerung + Kontrolle;Rechnungswesen;Buchführung,17.03.2025,7140;7130;7211,71402;71302;72112,4110;1211.1.2
https://www.youtube.com/playlist?list=PLIoco1dO7b0BBILrQiIsjsx6a0hh0RBIm,Herr Gerold,7a6e9608-2554-4981-95dc-47ab9ba924de,040;04013,berufliche_bildung,learner; teacher,10,99,de,Kaufvertrag,17.03.2025,7140;7130;7211,71402;71302;72112,4110;1211.1.2
https://www.youtube.com/playlist?list=PLIoco1dO7b0AEEoBdfqXI6j877zQuCWxJ,Herr Gerold,7a6e9608-2554-4981-95dc-47ab9ba924de,040;04013,berufliche_bildung,learner; teacher,10,99,de,Marketing,17.03.2025,7140;7130;7211,71402;71302;72112,4110;1211.1.2
https://www.youtube.com/playlist?list=PLIoco1dO7b0DOIHPppm0JBeBKqTtg0TMo,Herr Gerold,7a6e9608-2554-4981-95dc-47ab9ba924de,040;04013,berufliche_bildung,learner; teacher,10,99,de,IHK - Prüfung,17.03.2025,7140;7130;7211,71402;71302;72112,4110;1211.1.2
https://www.youtube.com/playlist?list=PLIoco1dO7b0D4n0pqwf8kw4j3tIAr8HSl,Herr Gerold,7a6e9608-2554-4981-95dc-47ab9ba924de,040;04013,berufliche_bildung,learner; teacher,10,99,de,Rechtsformen,17.03.2025,7140;7130;7211,71402;71302;72112,4110;1211.1.2
https://www.youtube.com/playlist?list=PLIoco1dO7b0DPQLWq3aKhLxLbZQ7rMf9t,Herr Gerold,7a6e9608-2554-4981-95dc-47ab9ba924de,040;04013,berufliche_bildung,learner; teacher,10,99,de,AP 1;Informationstechnisches Büromanagement;Abschlussprüfung,17.03.2025,7140;7130;7211,71402;71302;72112,4110;1211.1.2
https://www.youtube.com/playlist?list=PLIoco1dO7b0BzCSxHovd9YRJHVeuBL3jF,Herr Gerold,7a6e9608-2554-4981-95dc-47ab9ba924de,040;04013,berufliche_bildung,learner; teacher,10,99,de,,17.03.2025,7140;7130;7211,71402;71302;72112,4110;1211.1.2
https://www.youtube.com/playlist?list=PL0LCjB1Omy_iRyEQxB1Qrm6HDJWVBSgEt,Gripscoach,7a6e9608-2554-4981-95dc-47ab9ba924de,040;04013,berufliche_bildung,learner; teacher,10,99,de,Kaufmann/-frau - Büromanagement,17.03.2025,7151;7130,7151;7130,4110
https://www.youtube.com/playlist?list=PL0LCjB1Omy_hfX9ew6E0zhSrtmLvB47_8,Gripscoach,7a6e9608-2554-4981-95dc-47ab9ba924de,040;04013;680,berufliche_bildung,learner; teacher,10,99,de,Fachkaufmann/-frau - Personal;Wirtschaftsfachwirt/in,17.03.2025,7151,71513,4416.1
https://www.youtube.com/playlist?list=PL0LCjB1Omy_hMJHVjIyAkQ3sDM5Iqaap9,Gripscoach,7a6e9608-2554-4981-95dc-47ab9ba924de,040;04013;680,berufliche_bildung,learner; teacher,10,99,de,Wirtschaftsfachwirt/in,17.03.2025,7130,71303,
https://www.youtube.com/playlist?list=PLOHjScWd2TcDBT64dome1oQVz3UPJsCRF,BM TV,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Schreiner/in;Tischler/in;Fensterbauer/in;Klebetipps,17.03.2025,2234,22342,7522.2;7115.6
https://www.youtube.com/playlist?list=PLOHjScWd2TcDjPyd1K3u9f87dZinBDmJU,BM TV,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Schreiner/in;Tischler/in;Fensterbauer/in;Lasertechnik,17.03.2025,2234,22342,7522.2;7115.6
https://www.youtube.com/playlist?list=PLOHjScWd2TcCYoQVsGLYzKAX3hQaqcHaL,BM TV,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Schreiner/in;Tischler/in;Fensterbauer/in;Vakuumtechnik,17.03.2025,2234,22342,7522.2;7115.6
https://www.youtube.com/playlist?list=PLZvjtmWe5-8-ud6OgnpSXDjTY17kdMLMD,Malerwissen Thiede,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Maler/in und Lackierer/in;Bauphysik;Bauchemie,17.03.2025,3321,33212,7131.1
https://www.youtube.com/playlist?list=PLZvjtmWe5-88E0IvKc-t7CqkCuZD4Gjr1,Malerwissen Thiede,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Maler/in und Lackierer/in;LF 4;Oberflächen gestalten,17.03.2025,3321,33212,7131.1
https://www.youtube.com/playlist?list=PLZvjtmWe5-89e7VCKOX1wrKoCvP3uP9Ir,Malerwissen Thiede,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Maler/in und Lackierer/in,17.03.2025,3321,33212,7131.1
https://www.youtube.com/playlist?list=PLZvjtmWe5-88kyEFcOk3c2HxHaurPDkEw,Malerwissen Thiede,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Maler/in und Lackierer/in,17.03.2025,3321,33212,7131.1
https://www.youtube.com/playlist?list=PLZvjtmWe5-896ByM4jbx__rgsxP-IHc1z,Malerwissen Thiede,ec2682af-08a9-4ab1-a324-9dca5151e99f,040,berufliche_bildung,learner; teacher,10,99,de,Maler/in und Lackierer/in;Podcast;Die Chroniken eines Malermeisters,17.03.2025,3321,33212,7131.1
https://www.youtube.com/playlist?list=PLZvjtmWe5-89W29R-EX0GAEnE51ZVc0gW,Malerwissen Thiede,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Maler/in und Lackierer/in;Farbenlehre,17.03.2025,3321,33212,7131.1
https://www.youtube.com/playlist?list=PLZvjtmWe5-88v6D0MpGVozUeUAFpqTiBz,Malerwissen Thiede,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Maler/in und Lackierer/in;Farbenlehre,17.03.2025,3321,33212,7131.1
https://www.youtube.com/playlist?list=PLZvjtmWe5-8_rpnNSMSuO12ck9zudGDDA,Malerwissen Thiede,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Maler/in und Lackierer/in;Kontraste,17.03.2025,3321,33212,7131.1
https://www.youtube.com/playlist?list=PLZvjtmWe5-88Nl2iNF_81GJ4hlpnVSJLc,Malerwissen Thiede,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Maler/in und Lackierer/in,17.03.2025,3321,33212,7131.1
https://www.youtube.com/playlist?list=PLrQXqRMY5mj-lv1Elcol9tUepCe9H3eB5,DiBaP,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Kraftfahrzeugmechatroniker/in;KFZ-Mechatroniker/in,17.03.2025,2521,25212,7231.10
https://www.youtube.com/playlist?list=PLBUcw4JgouddrSe4REWuZbURtoLpR3M1D,SHK Info,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,"Anlagenmechaniker/in - Sanitär-, Heizungs- und Klimatechnik;Wärmepumpen;Heizkörperleistung",20.03.2025,3421,34212,3115.1.5
https://www.youtube.com/playlist?list=PLBUcw4JgoudeNQiDoHqwl43b8fHzG3xt1,SHK Info,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,"Anlagenmechaniker/in - Sanitär-, Heizungs- und Klimatechnik",20.03.2025,3421,34212,3115.1.5
https://www.youtube.com/playlist?list=PLSOp4HGGDevzVdFJXKgKKsATZ2ni5XYGy,Studyflix,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung;sekundarstufe_1;sekundarstufe_2,learner; teacher; parent,10,99,de,Berufsausbildung; Berufsorientierung; Ausbildung;Duale Ausbildung;studyflix.de,20.03.2025,,,
https://www.youtube.com/playlist?list=PLSOp4HGGDevyT1TAAgTr8V75kZ_MXXSZ5,Studyflix,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung;sekundarstufe_1;sekundarstufe_2,learner; teacher; parent,10,99,de,Berufsausbildung; Berufsorientierung; Ausbildung;Duale Ausbildung;studyflix.de,20.03.2025,,,
https://www.youtube.com/playlist?list=PLo9S27QsgYd8dmomffNuX_0iep8CBD6jW,Erzieherkanal,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Lernfeld 6;Institution und Team entwickeln sowie in Netzwerken kooperieren;Erzieher/in;Ausbildung;Prüfung,20.03.2025,8311; 8313,83112;83132,5311
https://www.youtube.com/playlist?list=PLo9S27QsgYd_ePGnAU9-nWCnDyODsx5qz,Erzieherkanal,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Lernfeld 5;Erziehungs- und Bildungspartnerschaften mit Eltern und Bezugspersonen gestalten;Erzieher/in;Ausbildung;Prüfung,27.03.2025,8311; 8313,83112;83132,5311
https://www.youtube.com/playlist?list=PLo9S27QsgYd9SYId59YYCUbpTX2ltoDEj,Erzieherkanal,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Lernfeld 4;Sozialpädagogische Bildungsarbeit in den Bildungsbereichen professionell gestalten;Erzieher/in;Ausbildung;Prüfung,27.03.2025,8311; 8313,83112;83132,5311
https://www.youtube.com/playlist?list=PLo9S27QsgYd93bCEzGL2XbXZMTU7km6Yf,Erzieherkanal,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,"Lernfeld 3;Lebenswelten und Diversität wahrnehmen, verstehen und Inklusion fördern;Erzieher/in;Ausbildung;Prüfung",27.03.2025,8311; 8313,83112;83132,5311
https://www.youtube.com/playlist?list=PLo9S27QsgYd9EhDoRGESIPBupiUzEMSEV,Erzieherkanal,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Lernfeld 2;Pädagogische Beziehungen gestalten und mit Gruppen pädagogisch arbeiten;Erzieher/in;Ausbildung;Prüfung,27.03.2025,8311; 8313,83112;83132,5311
https://www.youtube.com/playlist?list=PLo9S27QsgYd_KMMUD8-neMKAUCkxKnwIK,Erzieherkanal,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Lernfeld 1;Berufliche Identität und professionelle Perspektiven entwickeln;Erzieher/in;Ausbildung;Prüfung,27.03.2025,8311; 8313,83112;83132,5311
https://www.youtube.com/playlist?list=PLo9S27QsgYd9cE7f_w2IYEf7ZAtt8PqqE,Erzieherkanal,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Kommunikationstheorien;Kommunikationsmodell;Erzieher/in;Ausbildung;Prüfung,27.03.2025,8311; 8313,83112;83132,5311
https://www.youtube.com/playlist?list=PLo9S27QsgYd_PYhL_IkDgJkioiFJghUZn,Erzieherkanal,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Pädagogischer Fachbegriff;Erzieher/in;Ausbildung;Prüfung,27.03.2025,8311; 8313,83112;83132,5311
https://www.youtube.com/playlist?list=PLo9S27QsgYd8cDLVJWGTuuG_GNeTGSIdh,Erzieherkanal,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Gruppenpädagogik;Erzieher/in;Ausbildung;Prüfung,27.03.2025,8311; 8313,83112;83132,5311
https://www.youtube.com/playlist?list=PLo9S27QsgYd_S7_Ld89kZIXEPQq2j3Uey,Erzieherkanal,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Erzieher/in;Ausbildung;Prüfung,27.03.2025,8311; 8313,83112;83132,5311
https://www.youtube.com/playlist?list=PLo9S27QsgYd9uNtKSX0nDVHvpzl_SoKqj,Erzieherkanal,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Bindungstheorie;John Bowlby;Erzieher/in;Ausbildung;Prüfung,27.03.2025,8311; 8313,83112;83132,5311
https://www.youtube.com/playlist?list=PLo9S27QsgYd8dZ4bQEs3opY5lk4O2Nunm,Erzieherkanal,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Sprache;Sprachentwicklung;Erzieher/in;Ausbildung;Prüfung,27.03.2025,8311; 8313,83112;83132,5311
https://www.youtube.com/playlist?list=PLo9S27QsgYd9ogT7wP9mBXQxJUBdUWbxI,Erzieherkanal,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Stufenmodell der psychosozialen Entwicklung;Erik Erikson;Erzieher/in;Ausbildung;Prüfung,27.03.2025,8311; 8313,83112;83132,5311
https://www.youtube.com/playlist?list=PLo9S27QsgYd8Wzl5bdNcqcs_mEtcdJmAR,Erzieherkanal,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Fachwissen;Prüfungswissen;Erzieher/in;Ausbildung;Prüfung,27.03.2025,8311; 8313,83112;83132,5311
https://www.youtube.com/playlist?list=PLo9S27QsgYd-uXug0O4kX8BP90P9zR0lh,Erzieherkanal,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Erzieher/in;Ausbildung,27.03.2025,8311; 8313,83112;83132,5311
https://www.youtube.com/playlist?list=PLo9S27QsgYd90vU9SArkjq_YfBM1Uy0zx,Erzieherkanal,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,5 Säulen der Erziehung;Tschöpe-Scheffler;Erzieher/in;Ausbildung,27.03.2025,8311; 8313,83112;83132,5311
https://www.youtube.com/playlist?list=PLo9S27QsgYd8TuzbicStNPmSXXv-Ffvs-,Erzieherkanal,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Kindliche Entwicklung;Erzieher/in;Ausbildung,27.03.2025,8311; 8313,83112;83132,5311
https://www.youtube.com/playlist?list=PLo9S27QsgYd_QFzS2swWtYQv1BFL3HzBS,Erzieherkanal,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Erzieher/in;Beruf,27.03.2025,8311; 8313,83112;83132,5311
,,,,,,,,,,,,,
https://www.youtube.com/playlist?list=PL_lKI_7BA589vLKsNEeA5OSzCxWaH10lb,Berufe TV (Bundesagentur für Arbeit),7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung; sekundarstufe_1; sekundarstufe_2,learner; teacher; parent,10,99,de,Berufsausbildung; Berufsorientierung; Berufsvorstellung; Ausbildung; Duale Ausbildung,17.03.2025,,,
,,,,,,,,,,,,,
Prozubi:,,,,,,,,,,,,,
https://www.youtube.com/playlist?list=PLrmZNcTOb6mVmA1tpmwopZkjMCYJn0RMz,Fachkraft für Lagerlogistik (Prozubi),7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Prüfung; Abschlussprüfung; Fachkraft für Lagerlogistik,17.03.2025,5131,51312,4321
https://www.youtube.com/playlist?list=PLrmZNcTOb6mUvYBfohvcwNmxrS8GHgSLW,Industriekaufleute (Prozubi),7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Prüfung; Abschlussprüfung; Kaufleute; Industriekaufleute,17.03.2025,7130,71302,
https://www.youtube.com/playlist?list=PLrmZNcTOb6mVzpDuEL0McRzK0-BmMHoAZ,Kaufmann/-frau im Einzelhandel (Prozubi),7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Prüfung; Abschlussprüfung; Kaufleute; Einzelhandel,17.03.2025,6210,62102,5221.1
https://www.youtube.com/playlist?list=PLrmZNcTOb6mXjRqa5OfTT1amnKUkP00h4,Rechnungswesen und Kalkulation (Prozubi),7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,"Berufsausbildung; Ausbildung; Prüfung; Abschlussprüfung; Kaufleute; Einzelhandel; Groß- und Außenhandel, Rechnungswesen, Kalkulation",17.03.2025,722,722,
https://www.youtube.com/playlist?list=PLrmZNcTOb6mUZ_Liz1zug5S9F0vv8IFHu,Kaufleute für Spedition- und Logistikdienstleistungen (Prozubi),7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Prüfung; Abschlussprüfung; Kaufleute; Kaufleute für Spedition- und Logistikdienstleistungen,17.03.2025,5162,51622,3331.2
https://www.youtube.com/playlist?list=PLrmZNcTOb6mU-vFEbTO3lONpRQ7nvobM_,Kaufleute für Marketingkommunikation (Prozubi),7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Prüfung; Abschlussprüfung; Kaufleute; Kaufleute für Marketingkommunikation,17.03.2025,9211,92112,
https://www.youtube.com/playlist?list=PLrmZNcTOb6mX3xQGBNtYH2gn5vxHMDypI,Kaufleute für Büromanagement (Prozubi),7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Prüfung; Abschlussprüfung; Kaufleute; Kaufleute für Büromanagement,17.03.2025,7140,71402,4110.1
https://www.youtube.com/playlist?list=PLrmZNcTOb6mX_lspzL0lSU8BBjryEv1Re,Kaufleute im Groß- und Außenhandel (Prozubi),7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Prüfung; Abschlussprüfung; Kaufleute; Groß- und Außenhandel; Kaufleute im Groß- und Außenhandel,17.03.2025,6121,61212,
https://www.youtube.com/playlist?list=PLrmZNcTOb6mX1Prk4aD7tiF3dziqf4h-0,Kaufleute im Einzelhandel (Prozubi),7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Prüfung; Abschlussprüfung; Kaufleute; Einzelhandel,17.03.2025,6210,62102,5221.1
https://www.youtube.com/playlist?list=PLrmZNcTOb6mVgNhJnm4FF2vj3WilVuG0g,Wirtschafts- und Sozialkunde (Prozubi),7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Prüfung; Abschlussprüfung; Kaufleute; Einzelhandel; Groß- und Außenhandel; WISO,17.03.2025,732; 713,732; 713,
,,,,,,,,,,,,,
Azubinet,,,,,,,,,,,,,
https://www.youtube.com/playlist?list=PLb_A-hcAHfYP7R34V4r2x2V_OPfQLEkC8,Kaufleute für Spedition und Logistikdienstleistung,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Prüfung; Abschlussprüfung; Kaufleute für Spedition- und Logistikdienstleistungen,08.04.2025,5162,51622,3331.2
https://www.youtube.com/playlist?list=PLb_A-hcAHfYN7feKN520kWk04WdQD7ue5,Steuerfachangestellte,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Prüfung; Abschlussprüfung; Steuerfachangestellte,08.04.2025,7230,72302,4312.7
https://www.youtube.com/playlist?list=PLb_A-hcAHfYMas4cDtgKuSmWSOrmW-UUC,Industriekaufleute,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Prüfung; Abschlussprüfung; Industriekaufleute,08.04.2025,7130,71302,
https://www.youtube.com/playlist?list=PLb_A-hcAHfYNbL6i2erlMgDYCrAPr_0U2,Fachlagerist/-in,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Prüfung; Abschlussprüfung; Fachlagerist/-in,08.04.2025,5131,51312,4321
https://www.youtube.com/playlist?list=PLb_A-hcAHfYMHA4DTC0qRFaDd4vYf5A3x,Fachkraft für Lagerlogistik,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Prüfung; Abschlussprüfung; Fachkraft für Lagerlogistik,08.04.2025,5131,51312,4321
https://www.youtube.com/playlist?list=PLb_A-hcAHfYPjZX6_6u0vlzjuEQaInRhx,Kaufleute für Groß- und Außenhandelsmanagement,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Prüfung; Abschlussprüfung; Kaufleute für Groß- und Außenhandelsmanagement,08.04.2025,6121,61212,
https://www.youtube.com/playlist?list=PLb_A-hcAHfYNG9M9IQXqjD3V8AkfTUNlv,Kaufleute im E-Commerce,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Prüfung; Abschlussprüfung; Kaufleute im E-Commerce,10.04.2025,6128,61282,
https://www.youtube.com/playlist?list=PLb_A-hcAHfYPtdz7K_8IxKEHSoHi-hS-I,Kaufleute für Büromanagement,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Prüfung; Abschlussprüfung; Kaufleute für Büromanagement; Kundenbeziehungsprozesse,10.04.2025,7140,71402,4110.1
https://www.youtube.com/playlist?list=PLb_A-hcAHfYN5rMnuYzrOnN_suI7BDe2x,Kaufleute für Büromanagement,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Prüfung; Abschlussprüfung; Kaufleute für Büromanagement,10.04.2025,7140,71402,4110.1
https://www.youtube.com/playlist?list=PLb_A-hcAHfYMjsizQvJf8zSZ8uDOo_wAf,Wirtschafts- und Sozialkunde,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Prüfung; Abschlussprüfung; Kaufleute; Groß- und Außenhandelsmanagement; Büromanagement; Einzelhandel,10.04.2025,732; 713,732; 713,
https://www.youtube.com/playlist?list=PLb_A-hcAHfYMYg6UEYvudlCYIu4rSIGmo,Verkäufer | Kaufleute im Einzelhandel,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Prüfung; Abschlussprüfung; Verkäufer; Kaufleute im Einzelhandel,10.04.2025,6210,62102,5221.1
