lom.general.title,lom.general.description,lom.general.keyword,lom.technical.location,valuespaces.discipline,valuespaces.learningResourceType
"""Das neue Alphabet"" (1/2) von Alexander Kluge","Widerständigkeit des Erzählens: Alexander Kluge beschwört in seinem Hörspiel ""Das neue Alphabet"" wieder und wieder eine poetische Kraft, die uns temporär Schutz bieten kann vor den Algorithmen, mit denen Silicon Valley uns zu sehen und erkennen meint. In kleinen Erzähleinheiten fahren Lebensgeschichten auf, werden Anekdoten ausgebreitet, werden überraschende Verbindungen geknüpft. Dabei wird ein ungemein scharfes Bild von unserer Welt vermittelt, die im Zuge der Digitalisierung aller Lebensbereiche wieder einmal eine andere werden musste. // Mit Alexander Kluge, Heiner Müller, Helge Schneider, Lilith Stangenberg, Thomas Combrink, Prof. Dr. Friedemann Schrenk, Sophie Kluge u.a. / Komposition: Jeb Loy Nichols/Antye Greie/Nicholas Desamory / Bearbeitung und Realisation: Karl Bruckmaier / BR 2019 // Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter",,https://www.br.de/mediathek/podcast/hoerspiel-pool/das-neue-alphabet-1-2-von-alexander-kluge/1787130,['Deutsch'],['Audio']
"""Das neue Alphabet"" (2/2) von Alexander Kluge","Widerständigkeit des Erzählens: Alexander Kluge beschwört in seinem Hörspiel ""Das neue Alphabet"" wieder und wieder eine poetische Kraft, die uns temporär Schutz bieten kann vor den Algorithmen, mit denen Silicon Valley uns zu sehen und erkennen meint. In kleinen Erzähleinheiten fahren Lebensgeschichten auf, werden Anekdoten ausgebreitet, werden überraschende Verbindungen geknüpft. Dabei wird ein ungemein scharfes Bild von unserer Welt vermittelt, die im Zuge der Digitalisierung aller Lebensbereiche wieder einmal eine andere werden musste. // Mit Alexander Kluge, Heiner Müller, Helge Schneider, Lilith Stangenberg, Thomas Combrink, Prof. Dr. Friedemann Schrenk, Sophie Kluge u.a. / Komposition: Jeb Loy Nichols/Antye Greie/Nicholas Desamory / Bearbeitung und Realisation: Karl Bruckmaier / BR 2019 // Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter",,https://www.br.de/mediathek/podcast/hoerspiel-pool/das-neue-alphabet-2-2-von-alexander-kluge/1787131,['Deutsch'],['Audio']
"""Die Odyssee des Homer (11/21)"" von Christoph Martin","Kirke warnt Odysseus vor den Sirenen, die mit ihrem Gesang schon viele Schiffe zum Kentern gebracht haben, vor den Meerungeheuern Skylla und Charybdis und vor den Rindern des Helios. Doch auf der Insel des Sonnengottes Helios stillen die Reisegefährten ihren Hunger verbotenerweise mit den heiligen Rindern, wofür sie mit ihrem Leben bezahlen. Nur Odysseus, der Kirkes Warnung folgte, kann sich retten.  Die Nymphe Kalypso pflegt ihn und hält ihn neun Jahre fest. // Von Christoph Martin / Mit Dieter Mann / Komposition und Regie: Christoph Martin / hr/BR/Eichborn Verlag 1996 // Mehr Hörspiele unter www.hörspielpool.de 
",,https://www.br.de/mediathek/podcast/hoerspiel-pool/die-odyssee-des-homer-11-21-von-christoph-martin/1786780,['Deutsch'],['Audio']
"""Die Odyssee des Homer (12/21)"" von Christoph Martin","Nachdem Odysseus den Phaiaken von seinen Irrfahrten berichtet hat, geht er reich beschenkt an Bord eines Schiffes, das ihn endlich nach Hause bringen soll. Poseidon gefällt das gar nicht, er will immer noch Rache für seinen misshandelten Sohn Polyphem. Die anderen Götter können verhindern, dass dem vielgeplagten Odysseus noch mehr zustößt und so kommt er endlich auf Ithaka an. Athene rät Odysseus, er solle sich als Bettler verkleidet beim Schweinehirten Eumaios über die Lage im Palast von Penelopeia informieren. // Von Christoph Martin / Mit Dieter Mann / Komposition und Regie: Christoph Martin / hr/BR/Eichborn Verlag 1996 // Mehr Hörspiele unter www.hörspielpool.de 
",,https://www.br.de/mediathek/podcast/hoerspiel-pool/die-odyssee-des-homer-12-21-von-christoph-martin/1786781,['Deutsch'],['Audio']
"""Abdrift"" von Regine Elbers","Binaurales Hörspiel, für Kopfhörer optimiert. In weiten Teilen Europas herrscht Chaos und Zerstörung nach einem Kernwaffen-Unfall. Die Außengrenzen werden dichtgemacht. Carla versucht die Flucht aus Deutschland Richtung Afrika, zusammen mit ihrem kleinen Sohn. Ihr Mann hält die Stellung in einem Radiosender. Als Mutter und Kind das Mittelmeer überqueren will, spitzt sich die Situation dramatisch zu. // Mit Dascha Trautwein, Björn Boresch, Jules Zelger, Alfredo Ardia, Vivien Schütz / Komposition und Regie: Regine Elbers / Experimentelles Radio Weimar 2018 // Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter
",,https://www.br.de/mediathek/podcast/hoerspiel-pool/abdrift-von-regine-elbers/1786657,['Deutsch'],['Audio']
"""Der Tod kommt auf einem bleichen Pferd"" von Thomas Meinecke","Im Jahr 2000 tötete Vietnamveteran Ronald Edward Gay in der US-Provinzstadt Roanoke einen Menschen und verletzte sechs weitere. Das Backstreet Cafe bot Country Music und Poolbillard, es war Stammlokal für Schwule und Lesben. Gay begann zu schießen, als er sah, wie sich zwei Männer umarmten. Claire und Riki, zwei Drag Queens, schreiben ein Drehbuch über das Massaker. Sie lassen den Täter und die Opfer zu Wort kommen. // Mit Hauke Heumann, Maximilian Reichert, Carina Güttler, Louis Grünwald, Mira Mann, Julia Riedler, Jovana Reisinger, Andree Schauer, Lorenz Schuster / Komposition und Regie: Ludwig Abraham  / BR 2019 // Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter",,https://www.br.de/mediathek/podcast/hoerspiel-pool/der-tod-kommt-auf-einem-bleichen-pferd-von-thomas-meinecke/1786646,['Deutsch'],['Audio']
"""Silentium!"" (1/2) von Wolf Haas","Privatdetektiv Brenner ermittelt diesmal im Knabeninternat: Er widmet sich den kriminellen Vorkommnissen im katholischen Marianum in Salzburg. Was ist dran an den Gerüchten um einen Bischofskandidaten, der sich an seinen Schülern vergangen haben soll? Der Fund eine abgehackte Hand in einem Kicker beendet das große Schweigen im Kloster. Bald schon führen die Ermittlungen auch hinter die Kulissen der Salzburger Festspiele. // Mit Wolfram Berger, Erwin Steinhauer, Wolfgang Hübsch, Werner Wölbern, Gertraud Jesserer, Helmut Berger, Sophie Rois u.a. / Komposition: Otto Lechner / Regie und Bearbeitung: Götz Frisch / ORF/BR 2005 // Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter",,https://www.br.de/mediathek/podcast/hoerspiel-pool/silentium-1-2-von-wolf-haas/1786579,['Deutsch'],['Audio']
"""Silentium!"" (2/2) von Wolf Haas","Privatdetektiv Brenner ermittelt diesmal im Knabeninternat: Er widmet sich den kriminellen Vorkommnissen im katholischen Marianum in Salzburg. Was ist dran an den Gerüchten um einen Bischofskandidaten, der sich an seinen Schülern vergangen haben soll? Der Fund eine abgehackte Hand in einem Kicker beendet das große Schweigen im Kloster. Bald schon führen die Ermittlungen auch hinter die Kulissen der Salzburger Festspiele. // Mit Wolfram Berger, Erwin Steinhauer, Wolfgang Hübsch, Werner Wölbern, Gertraud Jesserer, Helmut Berger, Sophie Rois u.a. / Komposition: Otto Lechner / Regie und Bearbeitung: Götz Frisch / ORF/BR 2005 // Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter
",,https://www.br.de/mediathek/podcast/hoerspiel-pool/silentium-2-2-von-wolf-haas/1786578,['Deutsch'],['Audio']
"""Die Odyssee des Homer (9/21)"" von Christoph Martin","Odysseus hat Polyphems Fluch, ihn niemals nach Ithaka zurückkehren zu lassen, noch im Ohr. Um die Weiterfahrt zu sichern, übergibt Aiolos, ""Wächter der Winde"", Odysseus einen Windschlauch, in dem alle Winde, die das Schiff vom Kurs abbringen könnten, eingesperrt sind. Die Mannschaft, betrunken und übermütig, öffnet trotz striktem Verbot den Schlauch. So wird das Schiff abgetrieben und die Seeleute gelangen zu den Laistrygonen, die alle Schiffe bis auf eines zerstören. Odysseus und seine Besatzung retten sich auf die Insel der Kirke, die seine Männer in Schweine verwandelt und Odysseus bei sich behält. // Von Christoph Martin / Mit Dieter Mann / Komposition und Regie: Christoph Martin / hr/BR/Eichborn Verlag 1996 // Mehr Hörspiele unter www.hörspielpool.de
",,https://www.br.de/mediathek/podcast/hoerspiel-pool/die-odyssee-des-homer-9-21-von-christoph-martin/1786285,['Deutsch'],['Audio']
"""Die Odyssee des Homer (10/21)"" von Christoph Martin","Von Kirke bricht Odysseus auf in den Hades. Er trifft dort auf den blinden Seher Tereisias, der ihm berichtet, Poseidon werde seine Heimkehr behindern, dass er jedoch schließlich ankommen werde, sofern er sich an die Warnung der Kirke halte, nicht die Rinder des Helios anzurühren. // Von Christoph Martin / Mit Dieter Mann / Komposition und Regie: Christoph Martin / hr/BR/Eichborn Verlag 1996 // Mehr Hörspiele unter www.hörspielpool.de 
",,https://www.br.de/mediathek/podcast/hoerspiel-pool/die-odyssee-des-homer-10-21-von-christoph-martin/1786290,['Deutsch'],['Audio']
"""Die Odyssee des Homer (8/21)"" von Christoph Martin","Als der blinde Sänger Demodokos beginnt, vom trojanischen Pferd zu singen, wird Odysseus von seinen Gefühlen überwältigt und gibt sich zu erkennen. Er muss nun erzählen, was bisher geschehen ist und fängt beim Sieg des trojanischen Kriegs an. Wie er mit seiner Mannschaft auf der Rückfahrt in einen Sturm gerät, der die Schiffe zum Land der Lotophagen treibt. Und wie er mit seinen Gefährten auf den Zyklopen Polyphem trifft, dem er durch eine List knapp entkommt. // Von Christoph Martin / Mit Dieter Mann / Komposition und Regie: Christoph Martin / hr/BR/Eichborn Verlag 1996 // Mehr Hörspiele unter www.hörspielpool.de
",,https://www.br.de/mediathek/podcast/hoerspiel-pool/die-odyssee-des-homer-8-21-von-christoph-martin/1779543,['Deutsch'],['Audio']
"""Die Odyssee des Homer (7/21)"" von Christoph Martin","Odysseus bittet Alkinoos und Arete um sicheres Geleit für seinen Heimweg. Ohne seine Identität zu verraten, erzählt er von Kalypso, wie er auf die Insel der Phaiaken gelangt ist und verschafft sich Anerkennung durch Sieg im Wettkampf. Alkinoos ist von Odysseus so beeindruckt, dass er ihm nicht nur sicheres Geleit für die Reise nach Ithaka verspricht, sondern ihn auch noch mit Geschenken überhäuft. // Von Christoph Martin / Mit Dieter Mann / Komposition und Regie: Christoph Martin / hr/BR/Eichborn Verlag 1996 // Mehr Hörspiele unter www.hörspielpool.de
",,https://www.br.de/mediathek/podcast/hoerspiel-pool/die-odyssee-des-homer-7-21-von-christoph-martin/1779533,['Deutsch'],['Audio']
"""Die Odyssee des Homer (5/21)"" von Christoph Martin","Der Götterrat beschließt, Hermes als Boten zur Nymphe Kalypso zu schicken. Er soll sie überreden, den griechischen Gefangenen Odysseus gehen zu lassen. Widerwillig fügt diese sich den Weisungen der Götter und hilft Odysseus, ein Floß zu bauen. Nach siebzehn Tagen auf dem offenen Meer gerät Odysseus in einen von Poseidon entfachten Sturm. Völlig entkräftet erreicht er mit Hilfe eines geheimen Götterschleiers die Phäaken-Insel Scheria. // Von Christoph Martin / Mit Dieter Mann / Komposition und Regie: Christoph Martin / hr/BR/Eichborn Verlag 1996 // Mehr Hörspiele unter www.hörspielpool.de",,https://www.br.de/mediathek/podcast/hoerspiel-pool/die-odyssee-des-homer-5-21-von-christoph-martin/1772618,['Deutsch'],['Audio']
"""Die Odyssee des Homer (6/21)"" von Christoph Martin","Nackt und erschöpft trifft Odysseus auf die Königstochter Nausikaa. In phaiakischer Kleidung, um nicht als Fremder erkannt zu werden, betritt Odysseus den Palast ihrer Eltern König Alkinoos und Königin Arete. Das Königspaar interessiert sich für das Schicksal des Fremden. // Von Christoph Martin / Mit Dieter Mann / Komposition und Regie: Christoph Martin / hr/BR/Eichborn Verlag 1996 // Mehr Hörspiele unter www.hörspielpool.de",,https://www.br.de/mediathek/podcast/hoerspiel-pool/die-odyssee-des-homer-6-21-von-christoph-martin/1772628,['Deutsch'],['Audio']
"""Die Odyssee des Homer (3/21)"" von Christoph Martin","Auf der Suche nach seinem Vater Odysseus kommt Telemachos nach Pylos, um Rat bei dem Herrscher Nestor zu suchen. Anschließend besucht er König Menelaos und dessen Frau Helena in Sparta. // Von Christoph Martin / Mit Dieter Mann / Komposition und Regie: Christoph Martin / hr/BR/Eichborn Verlag 1996 // Mehr Hörspiele unter www.hörspielpool.de",,https://www.br.de/mediathek/podcast/hoerspiel-pool/die-odyssee-des-homer-3-21-von-christoph-martin/1765819,['Deutsch'],['Audio']
"""Die Odyssee des Homer (4/21)"" von Christoph Martin","König Menelaos und seine Frau Helena erzählen Odysseus‘ Sohn Telemachos Anekdoten vom trojanischen Krieg und von den Irrfahrten seines Vaters. In dessen Heimat Ithaka planen die Freier von Odysseus‘ Frau in der Zwischenzeit Telemachos‘ Ermordung. Doch Penelopeia bekommt Wind von ihrem Vorhaben. // Von Christoph Martin / Mit Dieter Mann / Komposition und Regie: Christoph Martin / hr/BR/Eichborn Verlag 1996 // Mehr Hörspiele unter www.hörspielpool.de
",,https://www.br.de/mediathek/podcast/hoerspiel-pool/die-odyssee-des-homer-4-21-von-christoph-martin/1765884,['Deutsch'],['Audio']
"""Die Odyssee des Homer (1/21)"" von Christoph Martin","Die Odyssee beginnt, als alles vorbei ist: Der trojanische Krieg ist gewonnen und Odysseus wartet seit Jahren bei Kalypso auf seine Heimkehr. Im Götterrat setzt sich Athene für Odysseus ein und macht sich auf den Weg nach Ithaka, wo Odysseus‘ Frau Penelopeia von Freiern bedrängt wird. // Von Christoph Martin / Mit Dieter Mann / Komposition und Regie: Christoph Martin / hr/BR/Eichborn Verlag 1996 // Mehr Hörspiele unter www.hörspielpool.de",,https://www.br.de/mediathek/podcast/hoerspiel-pool/die-odyssee-des-homer-1-21-von-christoph-martin/1759999,['Deutsch'],['Audio']
"""Die Odyssee des Homer (2/21)"" von Christoph Martin"," ""Erzähle Muse, vom weltgewandten Mann, der weit reiste und viel herumkam, nachdem er das berühmte Troja zerstört hatte. Erzähle uns davon, Göttin, Tochter des Zeus, und fang einfach irgendwo an..."" Telemachos, der Sohn des Odysseus, begibt sich auf die Suche nach seinem Vater. // Von Christoph Martin / Mit Dieter Mann / Komposition und Regie: Christoph Martin / hr/BR/Eichborn Verlag 1996 // Mehr Hörspiele unter www.hörspielpool.de",,https://www.br.de/mediathek/podcast/hoerspiel-pool/die-odyssee-des-homer-2-21-von-christoph-martin/1760006,['Deutsch'],['Audio']
"ARD Radio Tatort ""Mörder und Gespenster"" von Franz Dobler","Kommissarin Jaqueline Hosnicz wurde nach einem missglückten Einsatz vom Dienst suspendiert. Jetzt teilt sie sich mit dem ebenfalls als ""nicht teamfähig"" eingestuften Jakob Rosenberg ein Kellerbüro. Die beiden werden auf Cold Cases angesetzt. Ihr erster Fall: Albert Auerberg, alleinstehender Besitzer eines Antiquariats, wurde nachts im Münchner Bahnhofsviertel niedergestochen. Keine Spuren, keine Angehörigen, nicht mal Spekulationen. Von Franz Dobler // Mit Bibiana Beglau, Johannes Silberschneider, Hanna Scheibe, Viola von der Burg u.a. // Musik: DAS Hobos // Regie: Ulrich Lampen //BR 2019//Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter

",,https://www.br.de/mediathek/podcast/hoerspiel-pool/ard-radio-tatort-moerder-und-gespenster-von-franz-dobler/1754042,['Deutsch'],['Audio']
"""Perpetuum Mobile. Nach Paul Scheerbart"" von wittmann/zeitblom","Die Geschichte einer Erfindung. Paul Scheerbart, Schriftsteller phantastischer Literatur, beschreibt im Jahr 1910 in einer Mischung aus wissenschaftlichem Bericht und Fiktion das ""Perpeh"", eine ewig bewegliche Maschine. Seine utopistischen Visionen aus dem frühen 20. Jahrhunderts verbindet das Autorenduo wittmann/zeitblom in ihrem Hörspiel mit aktuellen Überlegungen zu Künstlicher Intelligenz. / Mit Alice Dwyer, Paul Herwig, Gemma Ray, Christian Wittmann und Originalbeiträgen von Susanne Biundo-Stephan und Joseph Vogl / Komposition: zeitblom / Realisation: Wittmann/zeitblom / BR 2018",,https://www.br.de/mediathek/podcast/hoerspiel-pool/perpetuum-mobile-nach-paul-scheerbart-von-wittmann-zeitblom/803172,['Deutsch'],['Audio']
"""Maryam. Kein Nachruf für euch."" von Dietmar Dath","Eine Journalistin soll einen Nachruf schreiben. Doch wie schreibt man über einen Menschen, dem keine Worte gerecht werden können? Bei der Verstorbenen handelt es sich um die Mathematikerin Maryam Mirzakhani, die als erste Frau die Fields-Medaille erhielt. Die Journalistin versteht, dass es um mehr geht, als um eine bloße Lebensleistung und nacherzählbare Wahrheiten. Und weigert sich. 
// Mit  Sophia Kennedy, Marina Galic, Paul Behren, Jens Harzer/ Regie: Henri Hüster / BR 2019 // Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter",,https://www.br.de/mediathek/podcast/hoerspiel-pool/maryam-kein-nachruf-fuer-euch-von-dietmar-dath/1727447,['Deutsch'],['Audio']
"ARD Radio Tatort ""Psychotrop"" von Tom Peuckert","In Berlin gibt es mehrere Todesfälle bei einer psychotherapeutischen Sitzung. Den Patienten wurden offenbar hohe Dosen der Drogen LSD und MDMA verabreicht. Kommissar Wonder glaubt nicht an einen Unfall und übernimmt den Fall. Bei seinen Ermittlungen trifft er auf die junge Ärztin Carla Frank. Sie versichert ihm, dass sie über den verdächtigen Kollegen, der seine Patienten mit Drogen behandelt hat, nur Gutes berichten kann. Sie hält auch die umstrittene Therapie nicht für lebensgefährlich. Wonder, der selbst psychisch angeschlagen ist, begibt sich in die Welt der halluzinogenen Drogen und sucht nach dem wahren Grund für den Tod der Patienten. // Mit Felix Kramer, Margarita Breitkreiz, Aenne Schwarz, Wolfram Koch, Hermann Beyer u. a. / Musik: Tarwater / Regie: Kai Grehn / rbb 2019 // Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter",,https://www.br.de/mediathek/podcast/hoerspiel-pool/ard-radio-tatort-psychotrop-von-tom-peuckert/1720984,['Deutsch'],['Audio']
"""Das Licht im Kasten"" von Elfriede Jelinek","Von barocker Vanitas bis zum Cover der Vogue, von Platons Höhlengleichnis bis zum Bild Gisele Bündchens im H&M-Bikini in den Leuchtkästen der U-Bahn, von Armsein bis Armani: In ihrem Text beschäftigt sich Elfriede Jelinek mit dem Phänomen Mode. Die stumme Schrift der Kleidung, die den Mensch umschreibt, ""als wagte sie sich nicht an seinen lavaheißen Kern"", verwandelt Jelinek in einen furiosen Rausch des Sprechens, der nahtlos von teurer Haute Couture zu billiger Massenware wechselt, für die Arbeiter und Arbeiterinnen in Sweatshops einen grauenhaften Preis bezahlen. Mit ChrisTine Urspruch / Regie: Karl Bruckmaier /Redaktion: Herbert Kapfer / BR 2017",,https://www.br.de/mediathek/podcast/hoerspiel-pool/das-licht-im-kasten-von-elfriede-jelinek/1720348,['Deutsch'],['Audio']
"""Tenderenda der Phantast (1/2)"" von Hugo Ball","Das ungestüme, wild überbordende Textkonvolut ""Tenderenda"", dessen Teile in der Zeit zwischen Herbst 1914 und Juli 1920 geschrieben wurden, ist das ""geheime Vermächtnis"" Dadas. Das zweiteilige Hörspiel präsentiert dieses von Ball auch einmal als ""Phantatischer Roman"" bezeichnete Werk ohne Kürzungen.Mit Meret Becker, Nadeshda Brennicke, Katharina Franck, Patrick Güldenberg, Lilith Stangenberg / Musik: Franz Hautzinger / Regie: Michael Farin / BR 2016 / Länge: 67'02 //",,https://www.br.de/mediathek/podcast/hoerspiel-pool/tenderenda-der-phantast-1-2-von-hugo-ball/30899,['Deutsch'],['Audio']
"""Tenderenda der Phantast (2/2)"" von Hugo Ball","Das ungestüme, wild überbordende Textkonvolut ""Tenderenda"", dessen Teile in der Zeit zwischen Herbst 1914 und Juli 1920 geschrieben wurden, ist das ""geheime Vermächtnis"" Dadas. Das zweiteilige Hörspiel präsentiert dieses von Ball auch einmal als ""Phantatischer Roman"" bezeichnete Werk ohne Kürzungen.
Mit Meret Becker, Nadeshda Brennicke, Katharina Franck, Patrick Güldenberg, Lilith Stangenberg / Musik: Franz Hautzinger / Regie: Michael Farin / BR 2016 / Länge: 61'42 // ",,https://www.br.de/mediathek/podcast/hoerspiel-pool/tenderenda-der-phantast-2-2-von-hugo-ball/30898,['Deutsch'],['Audio']
"""Die Bergung der Landschaft"" von Magdalena Schrefel","Ein Hof mitten in der Landschaft: Hier verfolgt der eigenbrötlerische Bauer den Bau einer merkwürdigen Maschine: Alles, was er findet, ein Telefon, ein Toaster, eine Waschmaschine, wird darin verbaut. Sein Traum: Eine Maschine, die alles kann. Mit Lilith Häßle, Johannes Silberschneider, Katharina Stark, Gabriel Raab, Stefan Hunstein / Komposition: Jacob Suske /Regie: Bernadette Sonnenbichler / BR/ORF 2019",,https://www.br.de/mediathek/podcast/hoerspiel-pool/die-bergung-der-landschaft-von-magdalena-schrefel-1/1713788,['Deutsch'],['Audio']
"""Moby-Dick oder Der Wal (6/10)"" von Herman Melville","Kapitän Ahab wird vor der Jagd nach dem Moby Dick bei einer unheilvollen Begegnung mit dem Walfänger ""Jerobeam"" aus Nantucket gewarnt. Ahab wird prophezeit, dass er beim Versuch, den Weißen Wal zu fangen, umkommen werde. Doch er ignoriert die Warnung und setzt seine Suche fort. Auf Anraten von Fedallah, einem der an Bord geschmuggelten Harpuniere, ordnet Ahab an, einen Glattwal zu fangen. Der Kopf eines solchen an Backbord und der Kopf des zuvor gefangenen Pottwals an Steuerbord angebracht, werde das Schiff vor dem Kentern bewahren. // Von Herman Melville / Aus dem Amerikanischen von Matthias Jendis / Mit Rufus Beck, Felix von Manteuffel, Manfred Zapatka, Bernhard Schütz u.a. / Bearbeitung, Komposition und Regie: Klaus Buhlert / BR 2002 // Weitere Hörspiele aus den Bereichen Literatur, Doku, Pop und Sound Art unter www.hörspielpool.de 
",,https://www.br.de/mediathek/podcast/hoerspiel-pool/moby-dick-oder-der-wal-6-10-von-herman-melville/1710896,['Deutsch'],['Audio']
"""Ostsee"" von Julian Doepp","Mit Tino Mewes, Katharina Rivilis, Tonio Arango, Bernhard Schütz, Manon Kahle / Komposition: tarwater / Realisation: Julian Doepp / BR 2010 / Länge: 51'47 // Halb akademische Detektivstory, halb Melodram aus dem vernetzten Alltag, erzählt Ostsee von den verwirrenden Wechselwirkungen zwischen Gefühlen in der virtuellen und der 'realen' Welt, zwischen Nähe und Information, Voyeurismus und Vertrauen.",,https://www.br.de/mediathek/podcast/hoerspiel-pool/ostsee-von-julian-doepp/31234,['Deutsch'],['Audio']
"""Das Spinnennetz (2/2)"" von Joseph Roth","Getrieben von Geltungsdrang schließt sich der Kriegsheimkehrer Theodor Lohse im Berlin der 1920er Jahre rechtsradikalen Geheimorganisationen an und gerät in ein Netz aus Spitzelwesen, Lügen und Denunziation.
Mit Martin Carnevali, Norman Hacker, Lena Lauzemis, Bernd Moss, Steven Scharf, Thomas Thieme
Komposition: Jakob Diehl / Bearbeitung und Regie: Katja Langenbach / 
BR 2012 / Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter",,https://www.br.de/mediathek/podcast/hoerspiel-pool/das-spinnennetz-2-2-von-joseph-roth/31129,['Deutsch'],['Audio']
"""Das Spinnennetz (1/2)"" von Joseph Roth","Getrieben von Geltungsdrang schließt sich der Kriegsheimkehrer Theodor Lohse im Berlin der 1920er Jahre rechtsradikalen Geheimorganisationen an und gerät in ein Netz aus Spitzelwesen, Lügen und Denunziation.
Mit Martin Carnevali, Norman Hacker, Lena Lauzemis, Bernd Moss, Steven Scharf, Thomas Thieme
Komposition: Jakob Diehl / Bearbeitung und Regie: Katja Langenbach / 
BR 2012 / Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter
",,https://www.br.de/mediathek/podcast/hoerspiel-pool/das-spinnennetz-1-2-von-joseph-roth/31130,['Deutsch'],['Audio']
"""Erfolg!"" von Tina Klopp","Was ist Erfolg und wie erreicht man ihn? Ein Spitzenpolitiker, ein Weltstar und ein Topmanager treffen sich in einer Bar, um einander aus ihrem Leben an der Spitze der Gesellschaft zu erzählen. Ohne Rücksicht auf Wähler, Fans oder Kunden analysieren sie die Psychologien der Macht und demontieren die Rechtfertigungsstrategien der Erfolglosen. Denn unmoralisches Verhalten kritisieren kann jeder. Schwerer schon ist auszuhalten, dass am Ende der Erfolg doch immer denjenigen Recht gibt, die ihn erreicht haben. // Mit Jule Ronstedt, Sebastian Blomberg, Wolfgang Pregler / Komposition: Hendrik Meyer / Regie: Leonhard Koppelmann / BR 2012 // Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter",,https://www.br.de/mediathek/podcast/hoerspiel-pool/erfolg-von-tina-klopp/31114,['Deutsch'],['Audio']
"""Lenz"" von Georg Büchner","""Die Welt, die er hatte nutzen wollen, hatte einen ungeheuren Riss, er hatte keinen Hass, keine Liebe, keine Hoffnung, eine schreckliche Leere, und doch eine folternde Unruhe, sie auszufüllen. Er hatte Nichts."" Als politisch Verfolgter und resigniert über die Möglichkeiten politischer Veränderung kannte Georg Büchner die Emotionslagen seines Protagonisten sehr genau. Mit ""Lenz"" hat er ein Fragment hinterlassen, das heute nichts an Wirkung und Identifikationspotential verloren hat. // Mit Rainer Bock, Anna Drexler, Marek Harloff, Steven Scharf, Anton Winstel / Regie: Ulrich Lampen / BR 2017 // Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter",,https://www.br.de/mediathek/podcast/hoerspiel-pool/lenz-von-georg-buechner/30773,['Deutsch'],['Audio']
"""Ludwig Wittgenstein: Tractatus logico-philosophicus. Das Hörspiel"" von Andreas Ammer und Console","Vor gut 100 Jahren beendete der freiwillig in den Krieg gezogene Industriellenerbe Ludwig Wittgenstein mit einem Handstreich ein paar Jahrtausende Philosophiegeschichte. Der letzte Satz seines ""Tractatus logico-philosophicus"" lautet: ""Wovon man nicht sprechen kann, darüber muß man schweigen."" Andreas Ammer & Console haben in ihrer Hörspielvertonung von Wittgensteins Hauptwerk zur Philosophie Musik gemacht, die sich aus Stimmen erzeugen lässt, ohne Sprache zu sein. // Mit Oswald Wiener, Moritz Eickworth, Lars Freikorn / Musik und Realisation: Andreas Ammer/Console / Zusätzliche Kompositionen: Nu / BR 2014 // Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter",,https://www.br.de/mediathek/podcast/hoerspiel-pool/ludwig-wittgenstein-tractatus-logico-philosophicus-das-hoerspiel-von-andreas-ammer-und-console/30729,['Deutsch'],['Audio']
"Science-Fiction-Monolog ""Bio-Nostalgie"" von Sascha Dickel","Leben als Datenkörper: Eine Frau tanzt für ihn vor der Illusion eines Sandstrandes in einem Dauerloop. Er lebt im Internet, denn im Jahr 2072 hat die Menschheit ihre lästigen Körper zurückgelassen und existiert nur noch in Form von Datenströmen im Netz. Jeder kann jederzeit kopiert und überwacht werden, und reich ist, wer viel Speicherplatz besitzt. Der Science-Fiction-Monolog Bio-Nostalgie ist das Siegerstück des Jurypreises im internationalen Autorenwettbewerb what if - visionen der informationsgesellschaft, den der Bayerischen Rundfunk und das Online-Magazin telepolis.de anlässlich des Informatikjahrs 2006 ausgeschrieben hatten. // Mit Stephan Bissmeier, Paul Herwig / Komposition: Jakob Diehl / Regie: Katja Langenbach / BR 2007 // Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter ",,https://www.br.de/mediathek/podcast/hoerspiel-pool/science-fiction-monolog-bio-nostalgie-von-sascha-dickel/31299,['Deutsch'],['Audio']
